curso,codigo,D_DENOMINA,D_ESPECIFICA,D_TIPO,D_DOMICILIO,D_LOCALIDAD,cod_municipio,D_MUNICIPIO,D_PROVINCIA,C_POSTAL,N_TELEFONO,Correo_e,N_LATITUD,N_LONGITUD,N_COUTMX,N_COUTMY,Regimen_general,Regimen_adultos,Regimen_especial,pub_adh_inf1,pub_noadh_inf1,priv_adh_inf1,priv_noadh_inf1,pub_inf2,priv_c_inf2,priv_noc_inf2,pub_pri,priv_c_pri,priv_noc_pri,pub_eso,priv_c_eso,priv_noc_eso,pub_bach_ord,priv_c_bach_ord,priv_noc_bach_ord,pub_bach_adul,pub_bach_semi_dist,pub_fpbasica,priv_c_fpbas,priv_noc_fpbas,pub_fpgm_ord,priv_c_fpgm_ord,priv_noc_fpgm_ord,pub_fpgm_adul,pub_fpgm_semi_dist,priv_noc_fpgm_semi_dist,pub_fpgs_ord,priv_c_fpgs_ord,priv_noc_fpgs_ord,pub_fpgs_adul,priv_noc_fpgs_adul,pub_fpgs_semi_dist,priv_noc_fpgs_semi_dist,pub_ce_gm,pri_noc_ce_gm,pub_ce_gs,pri_noc_ce_gs,pub_ee,priv_c_ee,priv_noc_ee,pub_ccff_gm_apd,priv_ccff_gm_apd,pub_ccff_gs_apd,priv_ccff_gs_apd,pub_ESD,priv_ESD,priv_Master_EA,pub_Dra,priv_Dra,pub_Ens_Mus,priv_Ens_Mus,pub_Ens_Dan,priv_Ens_Dan,pub_Ens_no_reg_mus,priv_Ens_no_reg_mus,pub_Ens_no_reg_dan,priv_Ens_no_reg_dan,pub_idi,pub_idi_libre,pub_Ens_no_reg_idi,pub_Dep_gm,priv_Dep_gm,pub_Dep_gs,priv_Dep_gs,pub_Adul_formal,pub_planes
22,18001123,Instituto de Educación Secundaria,Pedro Jiménez Montoya,Público,"C/ Isaac Peral, 2",Baza,18023,Baza,Granada,18800,671530270,18001123.edu@juntadeandalucia.es,"37,48530054055639","-2,767277956008911","520574,3652","4148735,975",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18001147,Instituto de Educación Secundaria,José de Mora,Público,"C/ Blas Infante, 9",Baza,18023,Baza,Granada,18800,958869912,18001147.edu@juntadeandalucia.es,"37,48391709484007","-2,7674388885498047","520560,5167","4148582,457",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18001834,Instituto de Educación Secundaria,Emilio Muñoz,Público,"Pago de Catacena, s/n",Cogollos Vega,18050,Cogollos Vega,Granada,18197,958893727,iescogollosvega@gmail.com,"37,27927754684054","-3,571157455444336","449366,8987","4126007,132",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18002243,Instituto de Educación Secundaria,Federico García Lorca,Público,"C/ San Ramón, 10",Churriana de la Vega,18062,Churriana de la Vega,Granada,18194,958893827,18002243.edu@juntadeandalucia.es,"37,14362446102678","-3,639993667602539","443162,8407","4110996,969",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18003004,Instituto de Educación Secundaria,Arabuleila,Público,"C/ Maestro Diego Montes, 2",Cúllar Vega,18057,Cúllar Vega,Granada,18195,958893507,18003004.edu@juntadeandalucia.es,"37,15946150894593","-3,6772871017456054","439863,3525","4112776,893",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004148,Instituto de Educación Secundaria,Escultor Sánchez Mesa,Público,"C/ Severo Ochoa, s/n",Villa de Otura,18149,Villa de Otura,Granada,18630,958893220,18004148.edu@juntadeandalucia.es,"37,09140371607078","-3,6390066146850586","443211,5098","4105203,147",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004264,Instituto de Educación Secundaria,Padre Suárez,Público,"C/ Gran Vía de Colón, 61",Granada,18087,Granada,Granada,18001,958893120,18004264.edu@juntadeandalucia.es,"37,182787746770934","-3,6019599437713623","446568,1858","4115319,559",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18004276,Instituto de Educación Secundaria,Ángel Ganivet,Público,"C/ Santa Bárbara, 15",Granada,18087,Granada,Granada,18001,958893353,18004276.edu@juntadeandalucia.es,"37,18203767472184","-3,6047011613845825","446324,3336","4115237,896",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004288,Instituto de Educación Secundaria,Politécnico Hermenegildo Lanz,Público,"C/ Albondón, 7",Granada,18087,Granada,Granada,18003,958893230,18004288.edu@juntadeandalucia.es,"37,183185217828885","-3,6167174577713012","445258,5367","4115372,074",S,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18004291,Instituto de Educación Secundaria,Padre Manjón,Público,"C/ Gonzalo Gallas, s/n",Granada,18087,Granada,Granada,18003,958893493,18004291.edu@juntadeandalucia.es,"37,181262495","-3,611329488","445735,4166","4115155,672",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004355,Centro público integrado de formación profesional,Hurtado de Mendoza,Público,"C/ Francisco Palau y Quer, 17",Granada,18087,Granada,Granada,18006,958894637,18004355.edu@juntadeandalucia.es,"37,15540849825383","-3,6064016819000244","446154,4965","4112284,67",S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004458,Instituto de Educación Secundaria,Virgen de las Nieves,Público,"Avda. de Andalucía, 38",Granada,18087,Granada,Granada,18014,958893380,18004458.edu@juntadeandalucia.es; direccion@virgendelasnieves.es,"37,19126240226168","-3,6179566383361816","445154,3843","4116268,861",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,S,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004501,Escuela de Arte,José Val del Omar,Público,"C/ Gracia, 4",Granada,18087,Granada,Granada,18002,958264462,18004501.edu@juntadeandalucia.es,"37,174705074","-3,601623292","446592,3783","4114422,692",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004793,Instituto de Educación Secundaria,Pedro Antonio de Alarcón,Público,"C/ Venus de Paulenca, s/n",Guadix,18089,Guadix,Granada,18500,958699900,18004793.edu@juntadeandalucia.es,"37,300919631320426","-3,144611120223999","487183,9508","4128265,014",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18004801,Instituto de Educación Secundaria,Padre Poveda,Público,"Avda. Mariana Pineda, s/n",Guadix,18089,Guadix,Granada,18500,958660620,18004801.edu@juntadeandalucia.es,"37,30385540769133","-3,1391555070877075","487667,9299","4128589,98",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18004823,Escuela de Arte,,Público,"Plaza de la Catedral, 4",Guadix,18089,Guadix,Granada,18500,958660126,18004823.edu@juntadeandalucia.es,"37,300851356087755","-3,1364089250564575","487910,8535","4128256,359",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18005131,Escuela de Arte,Huéscar,Público,"C/ Morote, 62",Huéscar,18098,Huéscar,Granada,18830,671535287,https://correo.juntadeandalucia.es/1800531.edu,"37,808416581","-2,543732035","540163,2054","4184656,823",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18005141,Instituto de Educación Secundaria,La Sagra,Público,"Avda. Granada, s/n",Huéscar,18098,Huéscar,Granada,18830,958729914,18005141.edu@juntadeandalucia.es,"37,804375862456034","-2,544558048248291","540092,6794","4184208,153",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18005153,Instituto de Educación Secundaria,Alquivira,Público,"C/ San Juan Bosco, 1",Huéscar,18098,Huéscar,Granada,18830,958729920,18005153.edu@juntadeandalucia.es,"37,80422327735408","-2,5458455085754394","539979,4256","4184190,673",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18005220,Instituto de Educación Secundaria,Manuel Cañadas,Público,"C/ Pintor Velázquez, s/n",Moraleda de Zafayona,18138,Moraleda de Zafayona,Granada,18370,958894444,18005220.edu@juntadeandalucia.es,"37,170165884620566","-3,9641761779785156","414401,8486","4114184,869",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18005980,Instituto de Educación Secundaria,Virgen de la Caridad,Público,"C/ Cervantes, s/n",Loja,18122,Loja,Granada,18300,958338603,18005980.edu@juntadeandalucia.es,"37,173234990608606","-4,154409170150757","397516,8157","4114714,042",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,S,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18005992,Instituto de Educación Secundaria,Moraima,Público,"Ctra. de Priego, s/n",Loja,18122,Loja,Granada,18300,600161165,18005992.edu@juntadeandalucia.es; iesmoraima@gmail.com,"37,17467973550966","-4,13959264755249","398834,1332","4114858,412",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18007022,Instituto de Educación Secundaria,La Zafra,Público,"C/ Menéndez y Pelayo, 40",Motril,18140,Motril,Granada,18600,958649941,18007022.edu@juntadeandalucia.es,"36,753940236","-3,516174837","453925,0472","4067700,919",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,S,N,N,S,N,N,N,N,S,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18007046,Instituto de Educación Secundaria,Francisco Javier de Burgos,Público,"Avda. González Carrascosa, s/n",Motril,18140,Motril,Granada,18600,958649903,18007046.edu@juntadeandalucia.es,"36,7484614381868","-3,5101157426834106","454462,6623","4067090,258",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18007058,Instituto de Educación Secundaria,Julio Rodríguez,Público,"C/ Fernández Molina, s/n",Motril,18140,Motril,Granada,18600,958649641,18007058.edu@juntadeandalucia.es,"36,753008954112474","-3,5152387619018554","454008,0482","4067597,162",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18007083,Escuela de Arte,Palacio Ventura,Público,"Plaza Cruz Verde, 4",Motril,18140,Motril,Granada,18600,958601108,18007083.edu@juntadeandalucia.es,"36,745151639936296","-3,5178887844085693","453766,7825","4066726,828",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18008257,Instituto de Educación Secundaria,Jiménez de Quesada,Público,"Cmo. de Santa Teresa, 1",Santa Fe,18175,Santa Fe,Granada,18320,671533010,18008257.edu@juntadeandalucia.es,"37,18430496375623","-3,719000816345215","436180,4186","4115560,26",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18008464,Instituto de Educación Secundaria,Ulyssea,Público,"C/ Casillas, s/n",Ugíjar,18182,Ugíjar,Granada,18480,958761922,18008464.edu@juntadeandalucia.es,"36,962676336","-3,054165472","495178,2145","4090733,319",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18008841,Instituto de Educación Secundaria,Cartuja,Público,"C/ Julio Moreno Dávila, 18",Granada,18087,Granada,Granada,18011,958893286,18008841.edu@juntadeandalucia.es,"37,203061144","-3,598310027","446906,3647","4117566,609",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18009195,Instituto de Educación Secundaria,Mariana Pineda,Público,"C/ Beethoven, 4",Granada,18087,Granada,Granada,18006,958810911,18009195.edu@juntadeandalucia.es,"37,1574441896951","-3,60450414030104","446324,4298","4112509,43",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009201,Instituto de Educación Secundaria,Los Neveros,Público,"C/ Alhucema, 3",Huétor Vega,18101,Huétor Vega,Granada,18198,958893931,18009201.edu@juntadeandalucia.es,"37,151826282","-3,574731502","448964,2724","4111869,76",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009213,Instituto de Educación Secundaria,Acci,Público,"Avda. Buenos Aires, 68",Guadix,18089,Guadix,Granada,18500,958699912,18009213.edu@juntadeandalucia.es,"37,30853619778756","-3,1299877166748047","488481,1011","4129108,106",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009249,Instituto de Educación Secundaria,Severo Ochoa,Público,"Avda. de las Alpujarras, 31",Granada,18087,Granada,Granada,18015,958893561,18009249.edu@juntadeandalucia.es,"37,1846297724458","-3,6225593090057373","444741,0456","4115535,72",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009377,Centro público integrado de formación profesional,Aynadamar,Público,"Paseo Paseo de Cartuja, s/n",Granada,18087,Granada,Granada,18011,958893570,18009377.edu@juntadeandalucia.es,"37,194774646","-3,600655793","446692,3742","4116648,633",S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009389,Instituto de Educación Secundaria,Albayzín,Público,"C/ Camino de San Antonio, s/n",Granada,18087,Granada,Granada,18011,958893920,18009389.edu@juntadeandalucia.es,"37,18753589329471","-3,5953617095947265","447157,1793","4115842,612",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009407,Instituto de Educación Secundaria,Vega de Atarfe,Público,"Avda. Diputación, s/n",Atarfe,18022,Atarfe,Granada,18230,958893937,18009407.edu@juntadeandalucia.es,"37,2172744643485","-3,690204620361328","438763,087","4119198,871",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18009419,Instituto de Educación Secundaria,Valle de Lecrín,Público,"C/ Arenillas, s/n",Dúrcal,18071,Dúrcal,Granada,18650,958779926,18009419.edu@juntadeandalucia.es,"37,002749739165175","-3,565835952758789","449655,7276","4095327,027",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18009444,Instituto de Educación Secundaria,Hispanidad,Público,"C/ Celestino Mutis, 1",Santa Fe,18175,Santa Fe,Granada,18320,671533270,18009444.edu@juntadeandalucia.es,"37,18968685598485","-3,7120691411962525","436800,1782","4116152,678",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18009778,Instituto de Educación Secundaria,Alonso Cano,Público,"Avda. Blas Infante, 28",Dúrcal,18071,Dúrcal,Granada,18650,958779576,18009778.edu@juntadeandalucia.es,"36,982856247706465","-3,560798764228821","450090,909","4093117,499",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18009961,Instituto de Educación Secundaria,Mediterráneo,Público,"Avda. de Motril, s/n",Salobreña,18173,Salobreña,Granada,18680,600141017,18009961.edu@juntadeandalucia.es,"36,74500548970962","-3,5811567306518554","448118,5449","4066743,025",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18010185,Instituto de Educación Secundaria,Alhambra,Público,"C/ Beethoven, 2",Granada,18087,Granada,Granada,18006,958893370,18010185.edu@juntadeandalucia.es,"37,15694764182761","-3,603191077709198","446440,6711","4112453,601",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18010446,Instituto de Educación Secundaria,Generalife,Público,"C/ Huerta del Rasillo, s/n",Granada,18087,Granada,Granada,18003,958893209,18010446.edu@juntadeandalucia.es,"37,17513281549828","-3,6141157150268554","445483,6902","4114477,254",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18111111,Instituto Provincial de Educación Permanente,Granada,Público,"C/ Virgen del Pilar, 5",Granada,18087,Granada,Granada,18012,958893969,18111111.edu@juntadeandalucia.es,"37,18900600595198","-3,6047279834747314","446326,8844","4116010,967",S,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18700013,Instituto de Educación Secundaria,Fray Luis de Granada,Público,"C/ Huerta del Rasillo, s/n",Granada,18087,Granada,Granada,18004,958980307,18700013.edu@juntadeandalucia.es,"37,175359354473706","-3,615075945854187","445398,6107","4114502,939",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18700037,Instituto de Educación Secundaria,Pedro Soto de Rojas,Público,"C/ Torre de los Picos, 2",Granada,18087,Granada,Granada,18008,958893300,18700037.edu@juntadeandalucia.es,"37,15542560002124","-3,5910889506340027","447514,2173","4112277,985",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18700049,Instituto de Educación Secundaria,José Martín Recuerda,Público,"C/ Neptuno, s/n",Motril,18140,Motril,Granada,18600,671533383,18700049.edu@juntadeandalucia.es,"36,74865056520353","-3,5239076614379883","453231,5815","4067117,886",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18700098,Instituto de Educación Secundaria,Zaidín-Vergeles,Público,"C/ Primavera, 26-28",Granada,18087,Granada,Granada,18008,958893850,18700098.edu@juntadeandalucia.es,"37,16170168743347","-3,5911130905151367","447516,4127","4112974,254",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,S,N,S,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,18700232,Instituto de Educación Secundaria,Alba Longa,Público,"C/ San Miguel, s/n",Armilla,18021,Armilla,Granada,18100,958893650,18700232.edu@juntadeandalucia.es,"37,140340338318275","-3,618643283843994","445056,5908","4110620,06",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18700244,Instituto de Educación Secundaria,Trevenque,Público,"C/ Álvarez Quintero, s/n",La Zubia,18193,La Zubia,Granada,18140,958893657,18700244.edu@juntadeandalucia.es,"37,123988033","-3,571718058","449213,261","4108779,841",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,18700293,Instituto de Educación Secundaria,Francisco Ayala,Público,"Avda. Francisco Ayala, s/n",Granada,18087,Granada,Granada,18014,958893750,18700293.edu@juntadeandalucia.es,"37,192766629009725","-3,6170125007629395","445239,2667","4116435,192",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
